% Recoded by WEISmonths, Mon Nov 29 02:11:48 2004
% from http://www.ku.edu/~keds/data.html
*vertices 485
102: 99 448 1 [5]
31: 195 96 1 [5]
31: 96 195 1 [5]
31: 99 96 1 [5]
31: 96 99 1 [5]
42: 243 441 1 [5]
23: 462 319 1 [5]
23: 241 96 1 [5]
23: 241 190 1 [5]
31: 190 96 1 [5]
31: 96 190 1 [5]
95: 99 448 1 [5]
32: 190 96 1 [5]
33: 96 190 1 [5]
31: 195 99 1 [5]
31: 99 195 1 [5]
31: 96 202 1 [5]
31: 202 96 1 [5]
31: 243 407 1 [5]
31: 407 243 1 [5]
84: 407 180 1 [5]
84: 180 407 1 [5]
102: 407 180 1 [5]
102: 180 407 1 [5]
23: 99 379 1 [5]
195: 3 96 1 [5]
23: 337 448 1 [5]
32: 248 408 1 [5]
33: 408 248 1 [5]
203: 17 96 1 [5]
20: 243 195 1 [5]
31: 190 96 1 [5]
31: 96 190 1 [5]
22: 99 17 1 [5]
31: 243 407 1 [5]
31: 407 243 1 [5]
80: 195 190 1 [5]
111: 63 448 1 [5]
196: 370 462 1 [5]
173: 319 96 1 [5]
173: 319 190 1 [5]
202: 190 343 1 [5]
31: 243 407 1 [5]
31: 407 243 1 [5]
25: 190 319 1 [5]
111: 190 337 1 [5]
20: 190 319 1 [5]
23: 450 448 1 [5]
212: 180 243 1 [5]
53: 96 190 1 [5]
111: 63 448 1 [5]
31: 195 448 1 [5]
32: 195 436 1 [5]
33: 436 195 1 [5]
94: 96 190 1 [5]
73: 99 450 1 [5]
182: 433 190 1 [5]
203: 96 17 1 [5]
64: 190 343 1 [5]
102: 63 448 1 [5]
32: 441 448 1 [5]
33: 448 441 1 [5]
220: 202 319 1 [5]
151: 190 319 1 [5]
203: 220 96 1 [5]
223: 190 243 1 [5]
73: 431 17 1 [5]
81: 190 17 1 [5]
140: 448 96 1 [5]
23: 172 448 1 [5]
111: 220 190 1 [5]
23: 171 234 1 [5]
32: 448 96 1 [5]
32: 448 190 1 [5]
32: 448 96 1 [5]
111: 195 343 1 [5]
112: 448 337 1 [5]
31: 99 190 1 [5]
33: 190 99 1 [5]
31: 99 319 1 [5]
31: 319 99 1 [5]
111: 172 448 1 [5]
22: 96 190 1 [5]
112: 190 96 1 [5]
32: 448 436 1 [5]
33: 436 448 1 [5]
112: 96 17 1 [5]
141: 337 37 1 [5]
123: 441 190 1 [5]
31: 448 380 1 [5]
31: 380 448 1 [5]
32: 448 96 1 [5]
33: 96 448 1 [5]
31: 436 117 1 [5]
72: 450 448 1 [5]
31: 190 96 1 [5]
33: 96 190 1 [5]
81: 190 220 1 [5]
81: 190 343 1 [5]
81: 190 329 1 [5]
123: 441 190 1 [5]
32: 195 437 1 [5]
33: 437 195 1 [5]
31: 195 448 1 [5]
31: 448 195 1 [5]
193: 450 407 1 [5]
171: 241 462 1 [5]
81: 222 319 1 [5]
94: 379 448 1 [5]
23: 402 433 1 [5]
40: 444 190 1 [5]
31: 195 436 1 [5]
31: 436 195 1 [5]
94: 180 96 1 [5]
130: 124 190 1 [5]
23: 448 366 1 [5]
31: 195 436 1 [5]
31: 436 195 1 [5]
23: 433 436 1 [5]
23: 433 190 1 [5]
191: 444 190 1 [5]
223: 319 190 1 [5]
82: 96 190 1 [5]
82: 190 96 1 [5]
31: 96 319 1 [5]
33: 319 96 1 [5]
31: 190 319 1 [5]
33: 319 190 1 [5]
112: 368 470 1 [5]
90: 96 190 1 [5]
32: 448 99 1 [5]
33: 99 448 1 [5]
101: 462 80 1 [5]
112: 368 470 1 [5]
31: 96 190 1 [5]
31: 190 96 1 [5]
223: 190 319 1 [5]
223: 202 319 1 [5]
112: 339 190 1 [5]
31: 80 462 1 [5]
191: 444 96 1 [5]
121: 80 190 1 [5]
94: 96 180 1 [5]
223: 319 190 1 [5]
223: 202 319 1 [5]
223: 319 190 1 [5]
32: 448 96 1 [5]
212: 96 52 1 [5]
23: 437 407 1 [5]
23: 172 219 1 [5]
31: 448 96 1 [5]
31: 448 190 1 [5]
23: 99 406 1 [5]
81: 407 190 1 [5]
81: 190 407 1 [5]
223: 319 190 1 [5]
23: 438 433 1 [5]
31: 448 342 1 [5]
31: 96 342 1 [5]
31: 190 342 1 [5]
31: 96 190 1 [5]
31: 190 96 1 [5]
32: 99 190 1 [5]
32: 448 190 1 [5]
33: 190 448 1 [5]
102: 17 96 1 [5]
32: 448 401 1 [5]
33: 401 448 1 [5]
173: 218 190 1 [5]
23: 362 313 1 [5]
32: 195 96 1 [5]
31: 99 319 1 [5]
31: 195 319 1 [5]
223: 17 433 1 [5]
32: 99 190 1 [5]
33: 190 99 1 [5]
32: 195 190 1 [5]
33: 190 195 1 [5]
23: 195 96 1 [5]
23: 195 190 1 [5]
32: 195 96 1 [5]
33: 96 195 1 [5]
32: 195 190 1 [5]
33: 190 195 1 [5]
192: 96 190 1 [5]
192: 190 96 1 [5]
220: 243 246 1 [5]
66: 190 17 1 [5]
111: 448 450 1 [5]
66: 190 17 1 [5]
31: 448 96 1 [5]
31: 96 448 1 [5]
32: 448 401 1 [5]
23: 235 313 1 [5]
31: 441 190 1 [5]
31: 441 96 1 [5]
54: 9 241 1 [5]
23: 171 319 1 [5]
23: 448 96 1 [5]
23: 448 190 1 [5]
31: 448 211 1 [5]
31: 211 448 1 [5]
31: 448 468 1 [5]
223: 243 319 1 [5]
223: 319 243 1 [5]
220: 219 17 1 [5]
220: 219 343 1 [5]
32: 326 96 1 [5]
181: 171 450 1 [5]
121: 433 436 1 [5]
42: 288 441 1 [5]
31: 417 474 1 [5]
223: 17 343 1 [5]
71: 448 401 1 [5]
80: 96 448 1 [5]
160: 450 448 1 [5]
12: 190 448 1 [5]
12: 190 304 1 [5]
31: 243 441 1 [5]
31: 441 243 1 [5]
120: 190 436 1 [5]
31: 96 190 1 [5]
31: 190 96 1 [5]
225: 171 124 1 [5]
32: 96 190 1 [5]
33: 190 96 1 [5]
94: 288 319 1 [5]
33: 450 288 1 [5]
212: 190 448 1 [5]
102: 171 17 1 [5]
121: 190 195 1 [5]
32: 436 190 1 [5]
212: 441 243 1 [5]
32: 117 36 1 [5]
33: 36 117 1 [5]
122: 319 202 1 [5]
90: 96 382 1 [6]
112: 441 462 1 [6]
25: 379 216 1 [6]
121: 171 17 1 [6]
90: 450 368 1 [6]
90: 450 152 1 [6]
25: 190 96 1 [6]
220: 171 172 1 [6]
225: 281 329 1 [6]
192: 401 22 1 [6]
120: 178 172 1 [6]
32: 195 96 1 [6]
33: 96 195 1 [6]
223: 190 436 1 [6]
54: 195 190 1 [6]
220: 190 17 1 [6]
223: 190 17 1 [6]
23: 216 96 1 [6]
31: 195 99 1 [6]
31: 99 195 1 [6]
223: 243 246 1 [6]
61: 448 190 1 [6]
25: 274 117 1 [6]
223: 319 190 1 [6]
54: 190 343 1 [6]
23: 99 64 1 [6]
51: 57 190 1 [6]
182: 180 171 1 [6]
223: 180 231 1 [6]
31: 125 216 1 [6]
31: 216 125 1 [6]
80: 99 64 1 [6]
82: 448 96 1 [6]
82: 96 448 1 [6]
32: 195 96 1 [6]
32: 339 241 1 [6]
160: 195 190 1 [6]
31: 450 137 1 [6]
121: 190 319 1 [6]
81: 171 180 1 [6]
32: 96 448 1 [6]
33: 448 96 1 [6]
51: 57 190 1 [6]
34: 96 99 1 [6]
130: 171 180 1 [6]
198: 319 243 1 [6]
122: 190 337 1 [6]
120: 478 180 1 [6]
31: 190 96 1 [6]
160: 407 57 1 [6]
212: 17 220 1 [6]
170: 190 57 1 [6]
25: 96 57 1 [6]
220: 190 17 1 [6]
82: 96 448 1 [6]
82: 195 448 1 [6]
22: 57 190 1 [6]
102: 171 313 1 [6]
34: 96 99 1 [6]
160: 190 319 1 [6]
22: 195 190 1 [6]
23: 222 190 1 [6]
122: 319 190 1 [6]
223: 243 190 1 [6]
22: 448 243 1 [6]
140: 17 448 1 [6]
122: 137 448 1 [6]
102: 180 96 1 [6]
102: 407 96 1 [6]
190: 180 190 1 [6]
190: 407 190 1 [6]
25: 96 99 1 [6]
170: 448 113 1 [6]
170: 113 448 1 [6]
223: 202 243 1 [6]
40: 137 450 1 [6]
223: 180 171 1 [6]
24: 161 75 1 [6]
173: 17 124 1 [6]
112: 190 96 1 [6]
67: 99 96 1 [6]
32: 190 96 1 [6]
33: 96 190 1 [6]
223: 117 171 1 [6]
32: 135 448 1 [6]
33: 448 135 1 [6]
94: 427 448 1 [6]
181: 190 17 1 [6]
31: 190 195 1 [6]
23: 190 207 1 [6]
73: 96 319 1 [6]
73: 190 319 1 [6]
220: 190 17 1 [6]
31: 195 190 1 [6]
212: 190 96 1 [6]
31: 450 96 1 [6]
31: 96 450 1 [6]
120: 243 190 1 [6]
120: 135 243 1 [6]
120: 135 161 1 [6]
82: 96 319 1 [6]
82: 190 319 1 [6]
82: 448 319 1 [6]
94: 441 190 1 [6]
223: 190 243 1 [6]
32: 190 195 1 [6]
32: 171 274 1 [6]
31: 190 96 1 [6]
64: 190 343 1 [6]
111: 96 319 1 [6]
111: 190 319 1 [6]
22: 190 207 1 [6]
32: 471 111 1 [6]
32: 407 436 1 [6]
31: 99 96 1 [6]
31: 96 99 1 [6]
31: 99 190 1 [6]
31: 190 99 1 [6]
31: 190 99 1 [6]
198: 180 478 1 [6]
223: 180 117 1 [6]
223: 171 117 1 [6]
23: 117 171 1 [6]
198: 441 246 1 [6]
31: 190 343 1 [6]
120: 407 190 1 [6]
121: 448 180 1 [6]
42: 195 190 1 [6]
42: 195 96 1 [6]
223: 319 246 1 [6]
22: 96 190 1 [6]
190: 17 96 1 [6]
31: 241 337 1 [6]
31: 337 241 1 [6]
31: 319 337 1 [6]
31: 337 319 1 [6]
122: 241 243 1 [6]
122: 319 243 1 [6]
223: 171 180 1 [6]
23: 451 207 1 [6]
223: 180 171 1 [6]
112: 190 17 1 [6]
31: 123 96 1 [6]
31: 96 123 1 [6]
31: 123 190 1 [6]
31: 190 123 1 [6]
121: 190 195 1 [6]
53: 376 113 1 [6]
182: 248 66 1 [6]
171: 190 343 1 [6]
42: 17 319 1 [6]
212: 370 405 1 [6]
221: 195 96 1 [6]
31: 407 180 1 [6]
220: 407 180 1 [6]
220: 180 407 1 [6]
223: 211 113 1 [6]
192: 190 441 1 [6]
32: 408 180 1 [6]
33: 180 408 1 [6]
31: 407 180 1 [6]
31: 180 407 1 [6]
192: 190 441 1 [6]
181: 190 207 1 [6]
95: 279 180 1 [6]
95: 279 408 1 [6]
30: 171 180 1 [6]
31: 407 180 1 [6]
31: 180 407 1 [6]
23: 180 171 1 [6]
23: 180 33 1 [6]
25: 180 33 1 [6]
22: 462 171 1 [6]
94: 319 94 1 [6]
31: 94 124 1 [6]
31: 124 94 1 [6]
32: 96 406 1 [6]
33: 406 96 1 [6]
181: 171 180 1 [6]
73: 190 207 1 [6]
130: 190 441 1 [6]
31: 450 462 1 [6]
31: 462 450 1 [6]
220: 202 17 1 [6]
223: 319 243 1 [6]
31: 407 180 1 [6]
31: 180 407 1 [6]
67: 190 96 1 [6]
67: 190 448 1 [6]
223: 246 243 1 [6]
181: 171 180 1 [6]
181: 180 171 1 [6]
23: 436 180 1 [6]
84: 407 180 1 [6]
84: 407 171 1 [6]
84: 180 171 1 [6]
223: 190 243 1 [6]
121: 190 319 1 [6]
23: 195 190 1 [6]
65: 190 243 1 [6]
82: 180 407 1 [6]
82: 407 180 1 [6]
194: 13 57 1 [6]
223: 190 319 1 [6]
101: 407 17 1 [6]
101: 180 17 1 [6]
31: 407 180 1 [6]
31: 180 407 1 [6]
24: 246 243 1 [6]
70: 379 96 1 [6]
22: 57 13 1 [6]
122: 319 190 1 [6]
220: 96 190 1 [6]
32: 408 462 1 [6]
33: 462 408 1 [6]
64: 190 17 1 [6]
223: 17 190 1 [6]
191: 190 207 1 [6]
223: 319 243 1 [6]
223: 243 319 1 [6]
223: 190 243 1 [6]
223: 243 190 1 [6]
223: 319 180 1 [6]
191: 63 448 1 [6]
23: 379 313 1 [6]
198: 96 17 1 [6]
23: 171 180 1 [6]
222: 190 96 1 [6]
223: 407 253 1 [6]
223: 253 407 1 [6]
223: 343 17 1 [6]
31: 268 92 1 [6]
32: 242 407 1 [6]
150: 207 190 1 [6]
225: 180 243 1 [6]
120: 96 190 1 [6]
212: 96 241 1 [6]
32: 448 99 1 [6]
33: 99 448 1 [6]
32: 448 17 1 [6]
33: 17 448 1 [6]
25: 319 448 1 [6]
32: 408 180 1 [6]
33: 448 190 1 [6]
23: 220 124 1 [6]
212: 407 243 1 [6]
223: 187 96 1 [6]
90: 124 190 1 [6]
212: 190 441 1 [6]
31: 450 462 1 [6]
31: 462 450 1 [6]
30: 235 17 1 [6]
80: 17 190 1 [6]
220: 171 190 1 [6]
20: 171 180 1 [6]
52: 241 190 1 [6]
111: 64 190 1 [6]
32: 448 190 1 [6]
32: 448 96 1 [6]
33: 190 448 1 [6]
33: 96 448 1 [6]
32: 242 407 1 [6]
90: 99 117 1 [6]
63: 99 96 1 [6]
94: 99 17 1 [6]
25: 57 190 1 [6]
90: 187 408 1 [6]
222: 17 190 1 [6]
80: 195 190 1 [6]
225: 319 190 1 [6]
120: 171 180 1 [6]
223: 202 243 1 [6]
31: 190 319 1 [6]
33: 319 190 1 [6]
32: 58 216 1 [6]
33: 216 58 1 [6]
31: 407 96 1 [6]
31: 407 190 1 [6]
31: 96 407 1 [6]
31: 190 407 1 [6]
31: 241 96 1 [6]
31: 241 190 1 [6]
31: 96 241 1 [6]
31: 190 241 1 [6]
31: 96 190 1 [6]
31: 190 96 1 [6]
196: 17 57 1 [6]
32: 241 407 1 [6]
33: 407 241 1 [6]
140: 187 407 1 [6]
100: 448 116 1 [6]
100: 216 116 1 [6]
31: 96 319 1 [6]
31: 190 319 1 [6]
31: 448 319 1 [6]
31: 96 190 1 [6]
31: 190 96 1 [6]
31: 96 448 1 [6]
31: 448 96 1 [6]
31: 190 448 1 [6]
31: 448 190 1 [6]
102: 462 319 1 [6]
31: 96 319 1 [6]
31: 319 96 1 [6]
31: 190 319 1 [6]
31: 319 190 1 [6]
31: 448 319 1 [6]
31: 319 448 1 [6]
94: 462 84 1 [6]
32: 195 96 1 [6]
33: 96 195 1 [6]
80: 448 190 1 [6]
223: 407 243 1 [6]
212: 202 319 1 [6]
123: 441 190 1 [6]
73: 448 190 1 [6]
23: 235 180 1 [6]
73: 171 172 1 [6]
223: 190 407 1 [6]
223: 243 202 1 [6]
223: 243 202 1 [6]
223: 407 190 1 [6]
32: 242 180 1 [6]
121: 96 190 1 [6]
223: 172 117 1 [6]
223: 202 407 1 [6]
224: 202 243 1 [6]
140: 441 202 1 [6]
23: 407 187 1 [6]
223: 407 243 1 [6]
22: 448 190 1 [6]
31: 22 425 1 [6]
31: 425 22 1 [6]
93: 462 84 1 [6]
223: 407 243 1 [6]
71: 195 190 1 [6]
223: 448 243 1 [6]
121: 96 190 1 [6]
223: 190 243 1 [6]
31: 471 408 1 [6]
111: 195 448 1 [6]
34: 425 441 1 [6]
225: 407 187 1 [6]
212: 171 180 1 [6]
160: 195 190 1 [6]
67: 96 441 1 [6]
31: 96 441 1 [6]
31: 441 96 1 [6]
32: 202 243 1 [6]
33: 243 202 1 [6]
212: 190 319 1 [6]
95: 22 96 1 [6]
23: 17 57 1 [6]
64: 17 57 1 [6]
140: 379 448 1 [6]
32: 241 17 1 [6]
33: 17 241 1 [6]
201: 190 448 1 [6]
42: 436 190 1 [6]
182: 202 243 1 [6]
212: 190 448 1 [6]
73: 190 407 1 [6]
31: 180 220 1 [7]
31: 220 180 1 [7]
23: 448 96 1 [7]
23: 448 190 1 [7]
32: 195 96 1 [7]
33: 96 195 1 [7]
223: 195 407 1 [7]
23: 241 242 1 [7]
12: 96 448 1 [7]
102: 171 313 1 [7]
102: 235 313 1 [7]
102: 362 313 1 [7]
120: 185 171 1 [7]
212: 190 17 1 [7]
31: 405 152 1 [7]
22: 379 319 1 [7]
23: 252 448 1 [7]
73: 252 190 1 [7]
220: 190 319 1 [7]
196: 190 17 1 [7]
102: 379 471 1 [7]
32: 448 220 1 [7]
33: 220 448 1 [7]
32: 448 379 1 [7]
33: 379 448 1 [7]
32: 448 99 1 [7]
33: 99 448 1 [7]
32: 448 96 1 [7]
33: 96 448 1 [7]
23: 319 190 1 [7]
111: 96 379 1 [7]
111: 96 362 1 [7]
111: 96 431 1 [7]
31: 448 99 1 [7]
31: 99 448 1 [7]
66: 448 436 1 [7]
94: 337 283 1 [7]
40: 22 243 1 [7]
32: 448 190 1 [7]
33: 190 448 1 [7]
23: 252 448 1 [7]
23: 252 319 1 [7]
141: 190 96 1 [7]
90: 96 154 1 [7]
223: 66 319 1 [7]
32: 171 180 1 [7]
31: 96 190 1 [7]
31: 96 448 1 [7]
31: 190 96 1 [7]
31: 190 448 1 [7]
31: 448 96 1 [7]
31: 448 190 1 [7]
25: 180 436 1 [7]
199: 408 407 1 [7]
32: 190 96 1 [7]
33: 96 190 1 [7]
81: 448 379 1 [7]
82: 190 319 1 [7]
82: 448 319 1 [7]
140: 171 172 1 [7]
94: 448 441 1 [7]
31: 190 342 1 [7]
70: 180 441 1 [7]
81: 190 448 1 [7]
81: 448 190 1 [7]
31: 190 342 1 [7]
220: 113 120 1 [7]
210: 246 243 1 [7]
210: 246 319 1 [7]
194: 96 319 1 [7]
194: 190 319 1 [7]
194: 448 319 1 [7]
70: 96 190 1 [7]
70: 96 448 1 [7]
70: 190 96 1 [7]
70: 190 448 1 [7]
70: 448 96 1 [7]
70: 448 190 1 [7]
221: 202 243 1 [7]
32: 195 96 1 [7]
33: 96 195 1 [7]
31: 96 319 1 [7]
33: 319 96 1 [7]
31: 96 190 1 [7]
31: 190 96 1 [7]
31: 96 448 1 [7]
31: 448 96 1 [7]
31: 190 448 1 [7]
31: 448 190 1 [7]
62: 17 96 1 [7]
23: 448 96 1 [7]
25: 450 448 1 [7]
220: 202 243 1 [7]
212: 245 180 1 [7]
223: 319 190 1 [7]
32: 339 27 1 [7]
33: 27 339 1 [7]
32: 448 96 1 [7]
33: 96 448 1 [7]
210: 246 319 1 [7]
73: 246 243 1 [7]
31: 319 27 1 [7]
195: 190 27 1 [7]
32: 448 220 1 [7]
33: 220 448 1 [7]
32: 448 379 1 [7]
33: 379 448 1 [7]
223: 190 243 1 [7]
31: 27 319 1 [7]
31: 190 319 1 [7]
223: 202 243 1 [7]
223: 17 190 1 [7]
120: 436 315 1 [7]
23: 406 243 1 [7]
120: 190 202 1 [7]
130: 441 195 1 [7]
182: 190 243 1 [7]
31: 339 241 1 [7]
23: 96 190 1 [7]
23: 190 96 1 [7]
90: 96 17 1 [7]
90: 27 190 1 [7]
82: 450 380 1 [7]
31: 195 319 1 [7]
31: 99 319 1 [7]
121: 195 27 1 [7]
223: 202 243 1 [7]
111: 337 448 1 [7]
213: 241 96 1 [7]
66: 448 190 1 [7]
32: 195 99 1 [7]
33: 99 195 1 [7]
94: 411 448 1 [7]
170: 411 17 1 [7]
220: 124 427 1 [7]
112: 96 99 1 [7]
23: 94 37 1 [7]
31: 190 343 1 [7]
33: 343 190 1 [7]
32: 448 425 1 [7]
33: 425 448 1 [7]
23: 319 243 1 [7]
211: 241 448 1 [7]
198: 241 448 1 [7]
23: 163 190 1 [7]
23: 163 220 1 [7]
23: 163 319 1 [7]
210: 319 96 1 [7]
225: 96 427 1 [7]
24: 427 96 1 [7]
223: 190 243 1 [7]
222: 406 21 1 [7]
112: 96 99 1 [7]
112: 96 195 1 [7]
31: 96 17 1 [7]
33: 17 96 1 [7]
121: 171 96 1 [7]
121: 96 407 1 [7]
66: 337 427 1 [7]
42: 190 75 1 [7]
121: 180 190 1 [7]
213: 319 96 1 [7]
220: 190 448 1 [7]
10: 96 319 1 [7]
210: 319 96 1 [7]
13: 337 407 1 [7]
223: 119 243 1 [7]
210: 319 96 1 [7]
190: 180 279 1 [7]
23: 190 96 1 [7]
223: 202 17 1 [7]
41: 235 450 1 [7]
223: 190 243 1 [7]
23: 190 96 1 [7]
223: 190 319 1 [7]
223: 243 319 1 [7]
140: 27 448 1 [7]
67: 450 448 1 [7]
90: 63 448 1 [7]
23: 190 441 1 [7]
81: 96 441 1 [7]
80: 190 195 1 [7]
102: 441 96 1 [7]
81: 448 462 1 [7]
81: 462 448 1 [7]
102: 407 441 1 [7]
223: 202 319 1 [7]
81: 450 190 1 [7]
81: 190 450 1 [7]
81: 450 96 1 [7]
81: 96 450 1 [7]
122: 220 450 1 [7]
191: 448 17 1 [7]
191: 180 57 1 [7]
25: 220 441 1 [7]
111: 190 441 1 [7]
25: 195 190 1 [7]
223: 202 243 1 [7]
67: 450 220 1 [7]
67: 450 220 1 [7]
80: 96 441 1 [7]
25: 448 311 1 [7]
223: 190 243 1 [7]
130: 427 190 1 [7]
112: 96 441 1 [7]
112: 190 441 1 [7]
130: 243 441 1 [7]
122: 448 190 1 [7]
150: 448 243 1 [7]
130: 243 441 1 [7]
121: 448 190 1 [7]
32: 203 96 1 [7]
33: 96 203 1 [7]
23: 171 448 1 [7]
25: 216 447 1 [7]
25: 216 462 1 [7]
95: 405 462 1 [7]
102: 448 313 1 [7]
223: 202 243 1 [7]
203: 190 207 1 [7]
82: 99 441 1 [7]
31: 190 96 1 [7]
31: 96 190 1 [7]
140: 448 63 1 [7]
223: 319 66 1 [7]
111: 190 17 1 [7]
170: 77 211 1 [7]
25: 450 448 1 [7]
181: 96 202 1 [7]
24: 448 190 1 [7]
212: 190 436 1 [7]
172: 450 63 1 [7]
32: 99 190 1 [7]
33: 190 99 1 [7]
122: 436 113 1 [7]
23: 195 190 1 [7]
23: 190 200 1 [7]
23: 448 337 1 [7]
23: 450 220 1 [7]
11: 319 96 1 [7]
32: 319 407 1 [7]
23: 319 337 1 [7]
32: 281 171 1 [7]
33: 171 281 1 [7]
72: 124 379 1 [7]
72: 124 180 1 [7]
81: 96 441 1 [7]
92: 337 441 1 [7]
212: 96 319 1 [7]
31: 450 441 1 [7]
31: 441 450 1 [7]
212: 427 319 1 [7]
23: 171 180 1 [7]
223: 57 190 1 [7]
32: 319 124 1 [7]
220: 180 17 1 [7]
32: 22 183 1 [7]
33: 183 22 1 [7]
41: 319 407 1 [7]
41: 407 319 1 [7]
31: 343 329 1 [7]
31: 329 343 1 [7]
94: 450 441 1 [7]
111: 190 450 1 [7]
223: 319 337 1 [7]
90: 96 448 1 [7]
22: 96 343 1 [7]
140: 171 180 1 [7]
100: 190 195 1 [7]
191: 441 319 1 [7]
32: 171 124 1 [7]
102: 195 190 1 [7]
81: 190 441 1 [7]
223: 243 407 1 [7]
66: 174 234 1 [7]
222: 207 96 1 [7]
32: 180 231 1 [7]
31: 190 96 1 [7]
100: 171 190 1 [8]
34: 190 195 1 [8]
191: 450 220 1 [8]
121: 27 117 1 [8]
31: 448 337 1 [8]
31: 337 448 1 [8]
223: 190 96 1 [8]
122: 14 180 1 [8]
111: 337 448 1 [8]
223: 190 319 1 [8]
73: 92 64 1 [8]
23: 448 450 1 [8]
25: 448 450 1 [8]
225: 245 190 1 [8]
31: 190 96 1 [8]
33: 96 190 1 [8]
80: 329 448 1 [8]
32: 96 190 1 [8]
33: 190 96 1 [8]
32: 96 448 1 [8]
33: 448 96 1 [8]
31: 190 319 1 [8]
31: 319 190 1 [8]
31: 96 319 1 [8]
31: 319 96 1 [8]
31: 448 319 1 [8]
31: 319 448 1 [8]
31: 450 195 1 [8]
31: 195 450 1 [8]
122: 319 337 1 [8]
73: 96 441 1 [8]
31: 190 319 1 [8]
33: 319 190 1 [8]
31: 96 319 1 [8]
33: 319 96 1 [8]
31: 448 319 1 [8]
33: 319 448 1 [8]
112: 195 337 1 [8]
32: 92 448 1 [8]
33: 448 92 1 [8]
64: 337 427 1 [8]
32: 448 93 1 [8]
31: 448 237 1 [8]
31: 448 113 1 [8]
111: 450 96 1 [8]
31: 319 343 1 [8]
33: 343 319 1 [8]
31: 319 329 1 [8]
33: 329 319 1 [8]
171: 448 99 1 [8]
101: 96 319 1 [8]
23: 171 448 1 [8]
72: 154 337 1 [8]
81: 448 319 1 [8]
81: 319 448 1 [8]
81: 96 319 1 [8]
81: 319 96 1 [8]
81: 190 319 1 [8]
81: 319 190 1 [8]
224: 243 170 1 [8]
224: 243 304 1 [8]
224: 243 441 1 [8]
80: 441 195 1 [8]
20: 450 448 1 [8]
150: 96 319 1 [8]
160: 448 190 1 [8]
31: 96 190 1 [8]
31: 190 96 1 [8]
31: 17 431 1 [8]
31: 137 190 1 [8]
31: 190 137 1 [8]
31: 137 17 1 [8]
31: 17 137 1 [8]
31: 450 190 1 [8]
31: 190 450 1 [8]
122: 190 337 1 [8]
24: 190 96 1 [8]
31: 450 190 1 [8]
31: 190 450 1 [8]
80: 450 448 1 [8]
80: 450 190 1 [8]
225: 18 180 1 [8]
120: 248 190 1 [8]
73: 450 190 1 [8]
182: 96 190 1 [8]
210: 319 190 1 [8]
94: 137 337 1 [8]
23: 319 448 1 [8]
121: 190 17 1 [8]
22: 448 450 1 [8]
32: 190 96 1 [8]
24: 190 96 1 [8]
120: 190 191 1 [8]
32: 448 96 1 [8]
33: 96 448 1 [8]
42: 441 484 1 [8]
160: 190 319 1 [8]
199: 450 441 1 [8]
190: 448 441 1 [8]
80: 448 337 1 [8]
121: 319 37 1 [8]
121: 319 94 1 [8]
31: 190 448 1 [8]
31: 448 190 1 [8]
190: 448 450 1 [8]
190: 441 337 1 [8]
41: 450 96 1 [8]
41: 450 190 1 [8]
121: 462 190 1 [8]
31: 171 448 1 [8]
121: 17 448 1 [8]
121: 319 448 1 [8]
67: 450 235 1 [8]
32: 448 190 1 [8]
33: 190 448 1 [8]
31: 9 441 1 [8]
33: 448 441 1 [8]
90: 448 219 1 [8]
190: 448 441 1 [8]
32: 450 190 1 [8]
220: 190 243 1 [8]
23: 229 448 1 [8]
71: 111 109 1 [8]
223: 337 448 1 [8]
121: 319 190 1 [8]
31: 448 337 1 [8]
130: 441 319 1 [8]
111: 450 448 1 [8]
120: 171 234 1 [8]
31: 448 319 1 [8]
31: 319 448 1 [8]
31: 448 190 1 [8]
31: 190 448 1 [8]
40: 99 448 1 [8]
25: 190 448 1 [8]
31: 450 96 1 [8]
31: 436 448 1 [8]
31: 448 436 1 [8]
31: 450 96 1 [8]
31: 96 450 1 [8]
223: 202 17 1 [8]
32: 190 462 1 [8]
33: 462 190 1 [8]
223: 319 190 1 [8]
31: 441 337 1 [8]
31: 337 441 1 [8]
223: 319 190 1 [8]
32: 450 190 1 [8]
33: 190 450 1 [8]
182: 171 231 1 [8]
111: 190 448 1 [8]
170: 172 117 1 [8]
22: 448 441 1 [8]
111: 190 448 1 [8]
223: 441 319 1 [8]
23: 190 448 1 [8]
31: 441 337 1 [8]
25: 441 190 1 [8]
190: 450 441 1 [8]
160: 190 448 1 [8]
170: 279 9 1 [8]
170: 279 241 1 [8]
32: 450 96 1 [8]
33: 96 450 1 [8]
32: 450 195 1 [8]
33: 195 450 1 [8]
90: 203 319 1 [8]
31: 96 474 1 [8]
31: 474 96 1 [8]
195: 96 190 1 [8]
111: 235 448 1 [8]
173: 202 441 1 [8]
32: 99 96 1 [8]
33: 96 99 1 [8]
31: 448 319 1 [8]
31: 195 441 1 [8]
31: 441 195 1 [8]
22: 448 319 1 [8]
31: 448 337 1 [8]
31: 337 448 1 [8]
73: 448 319 1 [8]
111: 448 441 1 [8]
31: 66 337 1 [8]
31: 96 190 1 [8]
31: 190 96 1 [8]
22: 448 190 1 [8]
172: 85 113 1 [8]
223: 441 243 1 [8]
73: 441 319 1 [8]
190: 448 441 1 [8]
120: 96 190 1 [8]
31: 448 450 1 [8]
80: 448 441 1 [8]
31: 448 441 1 [8]
31: 441 448 1 [8]
12: 96 190 1 [8]
