% Recoded by WEISmonths, Sun Nov 28 21:57:00 2004
% from http://www.ku.edu/~keds/data.dir/balk.html
*vertices 325
204: 314 153 1 [20]
60: 3 17 1 [20]
12: 3 310 1 [20]
12: 3 193 1 [20]
23: 141 3 1 [20]
223: 114 3 1 [20]
170: 246 317 1 [20]
152: 314 135 1 [20]
190: 317 322 1 [20]
32: 3 95 1 [20]
33: 95 3 1 [20]
182: 56 322 1 [20]
182: 56 317 1 [20]
182: 314 246 1 [20]
223: 322 317 1 [20]
102: 314 135 1 [20]
132: 322 56 1 [20]
223: 322 317 1 [20]
22: 318 322 1 [20]
102: 322 317 1 [20]
102: 317 322 1 [20]
130: 322 56 1 [20]
32: 3 95 1 [20]
33: 95 3 1 [20]
34: 317 314 1 [20]
25: 3 298 1 [20]
32: 233 314 1 [20]
33: 314 233 1 [20]
120: 298 314 1 [20]
94: 110 135 1 [21]
181: 83 268 1 [21]
196: 83 153 1 [21]
22: 83 314 1 [21]
32: 233 314 1 [21]
197: 83 153 1 [21]
81: 314 233 1 [21]
81: 233 314 1 [21]
140: 314 198 1 [21]
201: 198 314 1 [21]
130: 3 114 1 [21]
204: 314 83 1 [21]
212: 153 246 1 [21]
174: 56 322 1 [21]
31: 314 5 1 [21]
31: 314 127 1 [21]
31: 5 314 1 [21]
31: 5 127 1 [21]
31: 127 314 1 [21]
31: 127 5 1 [21]
12: 135 161 1 [21]
121: 298 314 1 [21]
13: 314 198 1 [21]
222: 314 187 1 [21]
23: 314 135 1 [21]
130: 314 246 1 [21]
25: 318 314 1 [21]
212: 314 27 1 [21]
224: 314 246 1 [21]
0: 314 322 1 [21]
43: 314 246 1 [21]
223: 314 83 1 [21]
223: 314 83 1 [21]
223: 314 83 1 [21]
225: 314 42 1 [21]
12: 3 314 1 [21]
212: 83 314 1 [21]
181: 83 153 1 [21]
81: 314 246 1 [21]
81: 314 153 1 [21]
22: 3 298 1 [21]
22: 3 304 1 [21]
121: 318 3 1 [21]
22: 248 298 1 [21]
100: 314 192 1 [22]
160: 298 314 1 [22]
31: 298 83 1 [22]
112: 298 83 1 [22]
171: 298 314 1 [22]
63: 3 95 1 [22]
32: 248 232 1 [22]
33: 232 248 1 [22]
102: 114 314 1 [22]
31: 286 3 1 [23]
31: 3 286 1 [23]
31: 286 3 1 [23]
32: 248 232 1 [23]
33: 232 248 1 [23]
90: 232 314 1 [23]
94: 3 87 1 [23]
34: 314 317 1 [23]
34: 174 83 1 [23]
32: 239 314 1 [23]
33: 314 239 1 [23]
90: 314 135 1 [23]
32: 314 134 1 [23]
33: 134 314 1 [23]
160: 314 87 1 [23]
160: 314 297 1 [23]
42: 3 61 1 [23]
95: 314 87 1 [23]
95: 314 297 1 [23]
94: 314 192 1 [23]
31: 239 314 1 [23]
31: 314 239 1 [23]
31: 3 95 1 [23]
32: 314 266 1 [23]
33: 266 314 1 [23]
31: 3 87 1 [23]
33: 87 95 1 [23]
32: 95 87 1 [23]
24: 87 3 1 [23]
34: 314 27 1 [23]
102: 83 3 1 [23]
172: 314 246 1 [23]
122: 3 87 1 [23]
130: 260 316 1 [23]
25: 298 314 1 [23]
112: 260 251 1 [24]
170: 248 314 1 [24]
150: 314 317 1 [24]
150: 246 253 1 [24]
121: 253 314 1 [24]
81: 260 290 1 [24]
121: 3 246 1 [24]
25: 198 242 1 [24]
25: 198 135 1 [24]
223: 246 248 1 [24]
34: 246 22 1 [24]
34: 321 22 1 [24]
34: 246 321 1 [24]
34: 321 246 1 [24]
196: 83 314 1 [24]
31: 78 290 1 [24]
31: 78 314 1 [24]
93: 246 314 1 [24]
132: 253 314 1 [24]
34: 246 22 1 [24]
34: 321 22 1 [24]
31: 246 260 1 [24]
32: 314 246 1 [24]
33: 246 314 1 [24]
102: 3 87 1 [24]
132: 248 314 1 [24]
34: 248 246 1 [24]
41: 141 3 1 [24]
94: 314 316 1 [24]
94: 314 246 1 [24]
23: 3 181 1 [24]
23: 3 22 1 [24]
40: 6 3 1 [24]
25: 22 3 1 [24]
223: 3 22 1 [24]
140: 260 314 1 [24]
121: 314 260 1 [24]
64: 298 310 1 [24]
64: 298 193 1 [24]
31: 286 268 1 [24]
31: 268 286 1 [24]
31: 3 268 1 [24]
31: 268 3 1 [24]
152: 3 22 1 [24]
31: 286 3 1 [24]
31: 3 286 1 [24]
94: 314 260 1 [24]
122: 318 260 1 [24]
25: 286 3 1 [24]
25: 3 286 1 [24]
223: 3 22 1 [24]
160: 318 260 1 [24]
40: 3 114 1 [24]
112: 314 22 1 [24]
93: 90 3 1 [24]
81: 314 317 1 [24]
25: 3 22 1 [24]
25: 260 317 1 [24]
25: 317 260 1 [24]
101: 260 314 1 [24]
101: 317 314 1 [24]
34: 260 314 1 [24]
94: 260 314 1 [24]
12: 114 3 1 [24]
32: 192 135 1 [24]
33: 135 192 1 [24]
32: 314 135 1 [24]
33: 135 314 1 [24]
170: 314 22 1 [24]
102: 114 3 1 [24]
23: 314 246 1 [24]
32: 314 135 1 [24]
12: 135 161 1 [24]
24: 8 139 1 [24]
24: 139 8 1 [24]
32: 3 114 1 [24]
23: 314 136 1 [24]
64: 139 3 1 [24]
32: 3 141 1 [24]
190: 314 317 1 [25]
121: 139 304 1 [25]
193: 314 246 1 [25]
23: 314 316 1 [25]
170: 317 246 1 [25]
84: 246 314 1 [25]
22: 317 304 1 [25]
22: 260 304 1 [25]
102: 127 298 1 [25]
22: 317 251 1 [25]
130: 314 114 1 [25]
130: 314 42 1 [25]
80: 134 314 1 [25]
112: 260 314 1 [25]
95: 161 135 1 [25]
102: 217 130 1 [25]
102: 264 192 1 [25]
102: 290 314 1 [25]
95: 317 251 1 [25]
81: 260 317 1 [25]
81: 317 260 1 [25]
22: 314 317 1 [25]
174: 251 317 1 [25]
225: 314 246 1 [25]
174: 317 251 1 [25]
32: 317 314 1 [25]
33: 314 317 1 [25]
120: 314 246 1 [25]
182: 314 317 1 [25]
160: 286 314 1 [25]
170: 286 260 1 [25]
170: 286 317 1 [25]
22: 298 314 1 [25]
23: 317 314 1 [25]
24: 317 314 1 [25]
34: 317 314 1 [25]
23: 317 314 1 [25]
24: 317 314 1 [25]
112: 141 314 1 [25]
31: 314 121 1 [25]
31: 121 314 1 [25]
31: 5 313 1 [25]
31: 313 5 1 [25]
212: 314 317 1 [25]
132: 317 251 1 [25]
194: 317 314 1 [25]
112: 314 3 1 [25]
31: 317 87 1 [26]
31: 317 297 1 [26]
31: 260 87 1 [26]
31: 260 297 1 [26]
160: 314 317 1 [26]
13: 314 141 1 [26]
172: 314 246 1 [26]
123: 317 251 1 [26]
123: 317 251 1 [26]
223: 317 318 1 [26]
130: 318 119 1 [26]
170: 314 260 1 [26]
223: 314 248 1 [26]
170: 314 260 1 [26]
223: 314 248 1 [26]
31: 314 3 1 [26]
201: 314 3 1 [26]
34: 263 314 1 [26]
141: 314 317 1 [26]
141: 314 260 1 [26]
170: 314 317 1 [26]
170: 314 260 1 [26]
31: 161 314 1 [26]
31: 314 161 1 [26]
172: 317 314 1 [26]
121: 290 114 1 [26]
111: 119 314 1 [26]
22: 260 314 1 [26]
150: 119 317 1 [26]
160: 260 314 1 [26]
32: 51 269 1 [26]
32: 51 277 1 [26]
32: 51 314 1 [26]
32: 51 134 1 [26]
100: 317 314 1 [26]
100: 260 314 1 [26]
31: 114 3 1 [26]
31: 314 3 1 [26]
102: 105 314 1 [26]
170: 105 87 1 [26]
90: 260 76 1 [26]
81: 114 314 1 [26]
223: 251 95 1 [26]
25: 260 314 1 [26]
196: 318 248 1 [26]
191: 260 314 1 [26]
30: 192 135 1 [26]
111: 260 314 1 [26]
114: 314 260 1 [26]
173: 314 317 1 [26]
212: 251 317 1 [26]
196: 317 314 1 [27]
182: 314 317 1 [27]
182: 314 317 1 [27]
182: 314 317 1 [27]
32: 317 56 1 [27]
33: 56 317 1 [27]
32: 317 60 1 [27]
33: 60 317 1 [27]
12: 56 60 1 [27]
25: 77 314 1 [27]
12: 56 60 1 [27]
120: 317 246 1 [27]
211: 251 317 1 [27]
152: 251 322 1 [27]
152: 251 317 1 [27]
12: 322 56 1 [27]
60: 3 322 1 [27]
60: 3 321 1 [27]
122: 317 314 1 [27]
182: 3 322 1 [27]
182: 3 321 1 [27]
12: 3 314 1 [27]
203: 246 314 1 [27]
181: 246 314 1 [27]
23: 246 248 1 [27]
31: 3 314 1 [27]
122: 317 251 1 [27]
122: 260 251 1 [27]
22: 318 314 1 [27]
22: 318 314 1 [27]
66: 246 253 1 [27]
130: 248 314 1 [27]
130: 314 246 1 [27]
190: 246 314 1 [27]
100: 318 248 1 [27]
150: 253 246 1 [27]
130: 314 246 1 [27]
22: 253 246 1 [27]
111: 76 314 1 [27]
223: 83 246 1 [27]
200: 114 314 1 [27]
130: 253 314 1 [27]
94: 251 246 1 [27]
190: 318 248 1 [27]
182: 251 22 1 [27]
190: 314 248 1 [27]
23: 318 248 1 [27]
190: 318 248 1 [27]
190: 318 248 1 [27]
22: 56 246 1 [27]
182: 56 318 1 [27]
182: 246 317 1 [27]
182: 317 246 1 [27]
182: 246 317 1 [27]
182: 317 246 1 [27]
203: 314 246 1 [27]
182: 56 246 1 [27]
22: 314 248 1 [27]
22: 246 316 1 [27]
64: 314 316 1 [27]
20: 253 246 1 [27]
25: 317 314 1 [27]
24: 114 314 1 [27]
111: 246 314 1 [27]
111: 246 314 1 [27]
12: 319 314 1 [27]
223: 56 246 1 [27]
111: 246 316 1 [27]
111: 246 314 1 [27]
42: 314 90 1 [27]
22: 314 22 1 [27]
24: 248 246 1 [27]
31: 246 314 1 [27]
120: 317 246 1 [27]
191: 87 225 1 [27]
198: 318 248 1 [27]
31: 314 22 1 [27]
31: 22 314 1 [27]
25: 314 76 1 [27]
24: 317 314 1 [27]
223: 3 314 1 [27]
223: 3 314 1 [27]
223: 3 314 1 [27]
199: 189 321 1 [27]
12: 3 314 1 [27]
152: 3 314 1 [27]
34: 314 27 1 [27]
90: 76 314 1 [27]
50: 76 314 1 [27]
25: 314 260 1 [27]
25: 314 317 1 [27]
211: 35 56 1 [27]
223: 56 35 1 [27]
182: 318 56 1 [27]
182: 314 56 1 [27]
223: 318 246 1 [27]
224: 317 322 1 [28]
84: 35 246 1 [28]
223: 56 35 1 [28]
223: 35 56 1 [28]
173: 246 314 1 [28]
173: 246 314 1 [28]
150: 251 56 1 [28]
171: 246 314 1 [28]
31: 246 317 1 [28]
31: 317 246 1 [28]
67: 314 317 1 [28]
23: 87 290 1 [28]
84: 76 314 1 [28]
23: 317 314 1 [28]
94: 314 319 1 [28]
191: 251 317 1 [28]
32: 248 277 1 [28]
199: 314 246 1 [28]
198: 260 314 1 [28]
198: 260 314 1 [28]
102: 260 314 1 [28]
31: 246 317 1 [28]
31: 317 246 1 [28]
90: 246 114 1 [28]
90: 246 76 1 [28]
31: 246 114 1 [28]
31: 114 246 1 [28]
24: 314 87 1 [28]
24: 314 297 1 [28]
81: 317 314 1 [28]
31: 141 314 1 [28]
23: 314 105 1 [28]
95: 66 314 1 [28]
13: 314 246 1 [28]
203: 318 146 1 [28]
203: 318 232 1 [28]
190: 314 260 1 [28]
32: 318 248 1 [28]
33: 248 318 1 [28]
23: 314 260 1 [28]
191: 187 314 1 [28]
23: 3 320 1 [28]
223: 322 317 1 [28]
223: 317 322 1 [28]
224: 318 56 1 [28]
224: 318 60 1 [28]
25: 314 317 1 [28]
173: 317 251 1 [28]
223: 246 317 1 [29]
223: 56 35 1 [29]
223: 56 246 1 [29]
122: 298 314 1 [29]
22: 56 322 1 [29]
22: 56 317 1 [29]
194: 314 322 1 [29]
194: 314 317 1 [29]
22: 141 314 1 [29]
94: 246 314 1 [29]
223: 314 246 1 [29]
54: 318 317 1 [29]
223: 317 251 1 [29]
182: 314 317 1 [29]
101: 17 87 1 [29]
191: 76 314 1 [29]
140: 233 314 1 [29]
160: 288 314 1 [29]
224: 317 314 1 [29]
102: 298 314 1 [29]
23: 114 314 1 [29]
94: 286 251 1 [29]
102: 76 314 1 [29]
95: 306 314 1 [29]
25: 314 251 1 [29]
23: 314 251 1 [29]
223: 322 317 1 [29]
224: 314 317 1 [29]
224: 314 317 1 [29]
80: 314 316 1 [29]
132: 298 46 1 [29]
132: 46 298 1 [29]
23: 76 95 1 [29]
23: 233 314 1 [29]
22: 314 35 1 [29]
34: 246 56 1 [29]
80: 76 314 1 [29]
34: 246 56 1 [29]
198: 35 22 1 [29]
182: 3 314 1 [29]
34: 246 56 1 [29]
32: 314 317 1 [29]
33: 317 314 1 [29]
111: 314 316 1 [29]
111: 314 316 1 [29]
111: 318 317 1 [29]
160: 76 314 1 [29]
31: 314 246 1 [29]
31: 246 314 1 [29]
121: 298 246 1 [29]
31: 87 61 1 [29]
31: 61 87 1 [29]
112: 314 317 1 [29]
102: 87 314 1 [29]
34: 314 317 1 [29]
223: 83 314 1 [29]
31: 317 314 1 [29]
34: 317 314 1 [29]
64: 317 314 1 [29]
132: 317 314 1 [29]
34: 314 317 1 [29]
90: 317 314 1 [29]
32: 317 282 1 [29]
33: 282 317 1 [29]
193: 298 314 1 [29]
112: 298 246 1 [29]
23: 317 314 1 [29]
23: 317 298 1 [29]
193: 76 314 1 [29]
24: 299 298 1 [29]
120: 246 298 1 [29]
32: 76 314 1 [29]
33: 314 76 1 [29]
210: 251 260 1 [29]
64: 298 314 1 [29]
32: 76 314 1 [29]
33: 314 76 1 [29]
120: 260 251 1 [29]
120: 251 260 1 [29]
102: 76 314 1 [29]
73: 76 314 1 [29]
22: 76 314 1 [29]
191: 314 119 1 [29]
191: 119 314 1 [29]
191: 317 314 1 [29]
22: 95 314 1 [29]
22: 105 314 1 [29]
22: 304 314 1 [29]
170: 317 314 1 [29]
170: 314 317 1 [29]
67: 260 314 1 [30]
100: 314 174 1 [30]
100: 314 27 1 [30]
100: 174 314 1 [30]
100: 174 27 1 [30]
100: 27 314 1 [30]
100: 27 174 1 [30]
196: 314 27 1 [30]
25: 27 314 1 [30]
32: 304 314 1 [30]
33: 314 304 1 [30]
132: 22 314 1 [30]
212: 251 317 1 [30]
130: 56 246 1 [30]
67: 174 314 1 [30]
31: 304 314 1 [30]
31: 314 304 1 [30]
42: 76 314 1 [30]
32: 314 35 1 [30]
32: 260 314 1 [30]
33: 314 260 1 [30]
73: 309 314 1 [30]
160: 314 260 1 [30]
102: 314 246 1 [30]
171: 318 260 1 [30]
25: 298 3 1 [30]
25: 298 314 1 [30]
32: 87 3 1 [30]
33: 3 87 1 [30]
32: 87 314 1 [30]
33: 314 87 1 [30]
191: 260 317 1 [30]
199: 317 314 1 [30]
199: 260 314 1 [30]
191: 260 314 1 [30]
191: 317 314 1 [30]
199: 317 314 1 [30]
199: 260 314 1 [30]
50: 298 3 1 [30]
24: 314 260 1 [30]
102: 298 310 1 [30]
102: 298 193 1 [30]
223: 56 246 1 [30]
23: 304 298 1 [30]
67: 298 3 1 [30]
12: 298 314 1 [30]
12: 260 318 1 [30]
191: 260 314 1 [30]
191: 317 314 1 [30]
32: 298 3 1 [30]
33: 3 298 1 [30]
42: 298 314 1 [30]
25: 298 260 1 [30]
160: 314 260 1 [30]
160: 314 317 1 [30]
22: 298 314 1 [30]
42: 298 314 1 [30]
32: 298 314 1 [30]
33: 314 298 1 [30]
32: 298 3 1 [30]
33: 3 298 1 [30]
32: 130 314 1 [30]
33: 314 130 1 [30]
41: 3 298 1 [30]
198: 317 314 1 [30]
198: 260 314 1 [30]
32: 298 3 1 [30]
33: 3 298 1 [30]
31: 317 260 1 [30]
31: 260 317 1 [30]
23: 87 306 1 [30]
32: 298 3 1 [30]
33: 3 298 1 [30]
22: 260 76 1 [30]
22: 260 298 1 [30]
160: 260 314 1 [30]
160: 317 314 1 [30]
80: 76 314 1 [30]
112: 3 95 1 [30]
101: 260 317 1 [30]
101: 317 260 1 [30]
195: 260 314 1 [30]
95: 314 317 1 [30]
95: 314 317 1 [30]
102: 76 314 1 [30]
111: 260 314 1 [30]
111: 260 22 1 [30]
111: 317 314 1 [30]
111: 317 22 1 [30]
198: 314 260 1 [30]
198: 314 317 1 [30]
198: 317 260 1 [30]
198: 260 317 1 [30]
198: 314 317 1 [30]
198: 314 260 1 [30]
81: 317 314 1 [30]
198: 317 314 1 [30]
102: 298 314 1 [30]
31: 105 314 1 [30]
31: 314 105 1 [30]
31: 141 314 1 [30]
31: 314 141 1 [30]
121: 95 260 1 [30]
121: 95 317 1 [30]
43: 260 314 1 [30]
223: 317 251 1 [30]
42: 304 317 1 [30]
42: 304 260 1 [30]
182: 314 260 1 [30]
223: 314 317 1 [30]
199: 251 260 1 [30]
197: 318 260 1 [30]
197: 318 317 1 [30]
210: 318 260 1 [30]
22: 14 317 1 [30]
22: 299 314 1 [30]
112: 298 314 1 [30]
160: 298 87 1 [30]
94: 286 314 1 [30]
22: 203 76 1 [30]
102: 106 314 1 [30]
223: 260 251 1 [30]
223: 260 251 1 [30]
31: 251 260 1 [30]
121: 260 251 1 [30]
42: 304 87 1 [30]
31: 251 260 1 [30]
23: 251 260 1 [30]
92: 314 22 1 [30]
198: 298 314 1 [30]
23: 298 314 1 [30]
102: 310 314 1 [30]
102: 193 314 1 [30]
102: 286 314 1 [30]
173: 260 251 1 [30]
173: 87 314 1 [30]
22: 290 314 1 [30]
100: 105 314 1 [30]
80: 87 314 1 [30]
80: 297 314 1 [30]
30: 76 314 1 [30]
22: 193 314 1 [30]
22: 193 314 1 [30]
192: 251 17 1 [30]
102: 46 314 1 [30]
112: 260 251 1 [30]
223: 260 251 1 [30]
24: 318 260 1 [30]
24: 260 318 1 [30]
94: 261 290 1 [30]
94: 304 314 1 [30]
24: 76 246 1 [30]
23: 260 251 1 [30]
223: 314 251 1 [30]
223: 17 251 1 [30]
25: 317 119 1 [30]
14: 251 260 1 [30]
23: 251 260 1 [30]
223: 314 260 1 [30]
31: 87 66 1 [30]
31: 66 87 1 [30]
120: 260 314 1 [30]
95: 233 314 1 [30]
223: 314 260 1 [30]
210: 314 119 1 [30]
223: 251 260 1 [30]
223: 260 314 1 [30]
198: 314 317 1 [30]
198: 314 260 1 [30]
102: 146 314 1 [30]
22: 78 314 1 [30]
25: 87 314 1 [30]
102: 318 260 1 [30]
22: 286 260 1 [30]
33: 290 261 1 [30]
32: 261 290 1 [30]
121: 105 314 1 [30]
32: 76 314 1 [30]
33: 314 76 1 [30]
121: 141 251 1 [30]
150: 76 314 1 [30]
94: 306 314 1 [30]
102: 306 260 1 [30]
102: 306 317 1 [30]
130: 17 314 1 [30]
191: 76 246 1 [30]
31: 87 314 1 [30]
31: 314 87 1 [30]
31: 314 173 1 [30]
22: 290 314 1 [30]
201: 317 251 1 [30]
170: 251 260 1 [30]
112: 260 314 1 [30]
31: 314 316 1 [30]
31: 316 314 1 [30]
150: 260 251 1 [30]
22: 260 314 1 [30]
112: 260 314 1 [30]
31: 87 66 1 [30]
31: 66 87 1 [30]
223: 246 56 1 [30]
223: 56 246 1 [30]
80: 260 246 1 [30]
220: 314 260 1 [30]
82: 260 317 1 [30]
82: 317 260 1 [30]
22: 277 314 1 [30]
23: 298 314 1 [30]
181: 314 251 1 [30]
41: 76 314 1 [30]
42: 114 119 1 [30]
42: 277 119 1 [30]
23: 260 314 1 [30]
32: 314 141 1 [30]
31: 314 173 1 [30]
22: 306 260 1 [30]
22: 306 317 1 [30]
32: 76 173 1 [30]
23: 17 314 1 [30]
81: 314 260 1 [30]
81: 260 314 1 [30]
32: 76 314 1 [30]
33: 314 76 1 [30]
162: 314 260 1 [30]
32: 260 17 1 [30]
33: 17 260 1 [30]
23: 66 314 1 [30]
32: 260 251 1 [30]
33: 251 260 1 [30]
32: 314 260 1 [30]
33: 260 314 1 [30]
170: 314 260 1 [30]
201: 317 251 1 [30]
170: 251 260 1 [30]
43: 317 14 1 [30]
160: 298 314 1 [30]
225: 286 314 1 [30]
111: 314 260 1 [30]
23: 106 314 1 [30]
32: 76 314 1 [30]
33: 314 76 1 [30]
120: 114 260 1 [30]
22: 141 314 1 [30]
111: 17 314 1 [30]
23: 56 105 1 [30]
31: 76 314 1 [30]
32: 251 17 1 [30]
174: 76 260 1 [30]
94: 106 314 1 [30]
94: 17 314 1 [30]
130: 314 17 1 [30]
160: 314 87 1 [31]
22: 76 314 1 [31]
22: 260 251 1 [31]
94: 260 130 1 [31]
102: 105 87 1 [31]
80: 260 314 1 [31]
160: 251 260 1 [31]
23: 286 260 1 [31]
23: 286 322 1 [31]
198: 314 17 1 [31]
66: 105 314 1 [31]
152: 260 251 1 [31]
14: 251 260 1 [31]
223: 314 260 1 [31]
223: 314 260 1 [31]
32: 251 260 1 [31]
33: 260 251 1 [31]
14: 314 260 1 [31]
223: 251 260 1 [31]
70: 141 260 1 [31]
23: 251 260 1 [31]
23: 251 260 1 [31]
112: 251 260 1 [31]
223: 314 17 1 [31]
192: 260 251 1 [31]
122: 299 314 1 [31]
100: 260 314 1 [31]
32: 76 314 1 [31]
33: 314 76 1 [31]
94: 87 314 1 [31]
121: 251 260 1 [31]
121: 260 314 1 [31]
32: 260 246 1 [31]
33: 246 260 1 [31]
32: 314 246 1 [31]
33: 246 314 1 [31]
31: 105 76 1 [31]
31: 76 105 1 [31]
102: 261 314 1 [31]
23: 105 251 1 [31]
191: 105 314 1 [31]
73: 203 76 1 [31]
150: 251 260 1 [31]
197: 260 251 1 [31]
182: 251 314 1 [31]
151: 260 17 1 [31]
24: 304 316 1 [31]
42: 298 314 1 [31]
223: 251 314 1 [31]
31: 260 251 1 [31]
31: 251 260 1 [31]
210: 260 251 1 [31]
94: 306 314 1 [31]
198: 251 17 1 [31]
223: 251 260 1 [31]
102: 87 314 1 [31]
102: 66 314 1 [31]
31: 76 314 1 [31]
31: 314 76 1 [31]
22: 76 260 1 [31]
22: 76 317 1 [31]
23: 76 248 1 [31]
102: 314 260 1 [31]
23: 17 314 1 [31]
100: 141 314 1 [31]
22: 23 260 1 [31]
102: 260 87 1 [31]
22: 304 22 1 [31]
190: 298 314 1 [31]
190: 76 314 1 [31]
223: 260 251 1 [31]
223: 260 251 1 [31]
25: 203 76 1 [31]
22: 260 251 1 [31]
174: 314 260 1 [31]
174: 314 317 1 [31]
22: 3 314 1 [31]
22: 314 260 1 [31]
221: 314 260 1 [31]
221: 314 317 1 [31]
111: 260 314 1 [31]
25: 203 76 1 [31]
42: 260 141 1 [31]
95: 141 87 1 [31]
31: 298 87 1 [31]
212: 246 251 1 [31]
12: 105 76 1 [31]
32: 105 141 1 [31]
33: 141 105 1 [31]
22: 114 314 1 [31]
32: 114 314 1 [31]
33: 314 114 1 [31]
82: 17 141 1 [31]
82: 119 141 1 [31]
20: 261 76 1 [31]
31: 314 260 1 [31]
31: 314 317 1 [31]
33: 314 260 1 [31]
32: 260 314 1 [31]
12: 314 260 1 [31]
66: 314 246 1 [31]
12: 251 141 1 [31]
112: 298 314 1 [31]
22: 193 87 1 [31]
31: 76 314 1 [31]
31: 314 76 1 [31]
201: 260 251 1 [31]
73: 172 260 1 [31]
73: 172 317 1 [31]
160: 314 87 1 [31]
13: 76 22 1 [31]
32: 76 314 1 [31]
33: 314 76 1 [31]
111: 260 314 1 [31]
160: 314 260 1 [31]
160: 314 260 1 [31]
22: 251 260 1 [31]
112: 314 246 1 [31]
32: 314 76 1 [31]
33: 76 314 1 [31]
32: 76 314 1 [31]
33: 314 76 1 [31]
20: 260 314 1 [31]
20: 314 260 1 [31]
42: 141 76 1 [31]
42: 17 76 1 [31]
42: 119 76 1 [31]
23: 246 248 1 [31]
111: 260 314 1 [31]
120: 314 260 1 [31]
223: 246 317 1 [31]
223: 317 246 1 [31]
223: 246 317 1 [31]
223: 317 246 1 [31]
120: 314 260 1 [31]
94: 3 130 1 [31]
32: 76 314 1 [31]
32: 76 314 1 [31]
33: 314 76 1 [31]
22: 317 251 1 [31]
223: 56 317 1 [31]
102: 314 317 1 [31]
102: 314 260 1 [31]
84: 251 266 1 [31]
31: 260 314 1 [31]
31: 314 260 1 [31]
24: 314 260 1 [31]
34: 260 314 1 [31]
81: 260 314 1 [31]
81: 260 314 1 [31]
14: 76 314 1 [31]
22: 317 246 1 [31]
22: 119 314 1 [31]
24: 314 260 1 [31]
223: 314 260 1 [31]
222: 76 95 1 [31]
12: 314 260 1 [31]
123: 76 314 1 [31]
223: 246 317 1 [31]
223: 317 246 1 [31]
112: 260 314 1 [31]
12: 322 56 1 [31]
70: 317 105 1 [31]
170: 314 27 1 [31]
25: 314 76 1 [31]
123: 76 314 1 [31]
140: 317 246 1 [31]
24: 106 76 1 [31]
102: 106 314 1 [31]
22: 298 251 1 [31]
50: 141 314 1 [31]
50: 141 114 1 [31]
50: 141 3 1 [31]
50: 314 141 1 [31]
50: 314 114 1 [31]
50: 314 3 1 [31]
50: 114 141 1 [31]
50: 114 314 1 [31]
50: 114 3 1 [31]
50: 3 141 1 [31]
50: 3 314 1 [31]
50: 3 114 1 [31]
32: 29 277 1 [31]
33: 277 29 1 [31]
81: 314 76 1 [31]
81: 314 76 1 [31]
95: 141 314 1 [31]
14: 260 317 1 [31]
14: 317 260 1 [31]
112: 322 56 1 [31]
112: 322 56 1 [31]
225: 322 317 1 [31]
123: 76 314 1 [31]
101: 290 314 1 [31]
182: 76 314 1 [31]
182: 76 314 1 [31]
120: 317 251 1 [31]
14: 76 314 1 [31]
22: 76 56 1 [31]
22: 76 60 1 [31]
32: 76 314 1 [31]
32: 76 314 1 [31]
33: 314 76 1 [31]
14: 76 314 1 [31]
31: 314 286 1 [31]
22: 277 314 1 [31]
191: 76 314 1 [31]
225: 246 56 1 [31]
223: 246 56 1 [31]
223: 246 56 1 [31]
223: 246 314 1 [31]
225: 246 56 1 [31]
14: 76 317 1 [31]
123: 76 317 1 [31]
123: 76 246 1 [31]
223: 246 317 1 [31]
122: 246 314 1 [31]
23: 314 317 1 [31]
223: 246 56 1 [31]
122: 246 56 1 [31]
121: 317 314 1 [31]
22: 229 314 1 [31]
31: 317 105 1 [31]
31: 105 317 1 [31]
197: 260 314 1 [31]
123: 76 314 1 [31]
25: 314 316 1 [31]
31: 314 316 1 [31]
31: 316 314 1 [31]
80: 314 246 1 [31]
23: 317 314 1 [31]
22: 317 251 1 [31]
24: 260 298 1 [31]
198: 260 246 1 [31]
80: 260 246 1 [31]
22: 314 246 1 [31]
223: 314 56 1 [31]
22: 317 251 1 [31]
120: 3 314 1 [31]
12: 317 260 1 [31]
12: 317 260 1 [31]
95: 317 314 1 [31]
23: 314 317 1 [31]
23: 317 314 1 [31]
81: 203 314 1 [31]
223: 317 246 1 [31]
14: 317 246 1 [31]
223: 317 246 1 [31]
120: 314 105 1 [31]
102: 306 314 1 [31]
223: 314 317 1 [31]
31: 314 317 1 [31]
152: 314 246 1 [31]
32: 317 314 1 [31]
33: 314 317 1 [31]
32: 95 105 1 [31]
32: 233 3 1 [31]
33: 3 233 1 [31]
25: 233 3 1 [31]
22: 298 314 1 [31]
23: 246 314 1 [31]
23: 317 314 1 [31]
121: 246 317 1 [31]
121: 317 246 1 [31]
12: 17 314 1 [31]
123: 76 314 1 [31]
82: 95 105 1 [31]
82: 105 95 1 [31]
196: 246 248 1 [31]
31: 76 314 1 [31]
31: 314 76 1 [31]
123: 76 317 1 [31]
223: 56 60 1 [31]
223: 60 56 1 [31]
81: 251 322 1 [31]
81: 251 317 1 [31]
102: 105 76 1 [31]
123: 105 314 1 [31]
31: 314 76 1 [31]
31: 76 314 1 [31]
42: 306 317 1 [31]
223: 251 317 1 [31]
223: 317 251 1 [31]
223: 251 317 1 [31]
223: 251 56 1 [31]
223: 251 60 1 [31]
95: 95 76 1 [31]
95: 105 76 1 [31]
95: 173 76 1 [31]
223: 251 317 1 [31]
223: 251 56 1 [31]
223: 251 60 1 [31]
223: 317 251 1 [31]
