% Recoded by KEDSmonths, Sun Nov 28 12:48:43 2004
*vertices 174
73: 164 74 1 [11]
181: 74 164 1 [11]
32: 164 74 1 [11]
73: 120 164 1 [11]
191: 164 22 1 [11]
23: 74 164 1 [11]
95: 105 74 1 [11]
112: 74 164 1 [11]
94: 164 74 1 [11]
31: 120 74 1 [11]
112: 74 164 1 [11]
212: 164 74 1 [11]
91: 92 164 1 [11]
82: 119 74 1 [11]
23: 81 74 1 [11]
32: 160 74 1 [11]
32: 120 74 1 [11]
31: 74 120 1 [11]
111: 120 164 1 [11]
12: 164 74 1 [11]
212: 74 164 1 [11]
222: 74 164 1 [11]
22: 74 164 1 [11]
192: 164 74 1 [11]
191: 164 74 1 [11]
25: 156 74 1 [11]
192: 164 74 1 [11]
32: 164 120 1 [11]
222: 74 164 1 [11]
94: 164 161 1 [11]
192: 164 74 1 [11]
192: 74 169 1 [11]
192: 74 107 1 [11]
31: 166 74 1 [11]
31: 164 74 1 [11]
181: 74 164 1 [11]
91: 164 74 1 [11]
73: 145 164 1 [11]
95: 74 164 1 [11]
23: 120 105 1 [11]
201: 164 74 1 [11]
32: 164 74 1 [11]
32: 156 74 1 [11]
31: 74 156 1 [11]
23: 164 74 1 [11]
191: 164 74 1 [11]
201: 164 74 1 [11]
223: 86 74 1 [11]
131: 166 164 1 [11]
212: 74 164 1 [11]
102: 74 164 1 [11]
150: 74 156 1 [11]
25: 164 74 1 [11]
121: 75 74 1 [11]
112: 164 74 1 [11]
181: 164 74 1 [11]
91: 74 164 1 [11]
23: 120 164 1 [11]
42: 50 74 1 [11]
132: 74 164 1 [11]
195: 100 74 1 [11]
191: 164 74 1 [11]
31: 120 164 1 [11]
111: 167 164 1 [11]
31: 161 74 1 [11]
82: 135 118 1 [11]
192: 74 164 1 [11]
192: 164 74 1 [11]
191: 164 74 1 [11]
95: 164 74 1 [11]
94: 74 164 1 [11]
191: 164 74 1 [11]
223: 74 75 1 [11]
23: 74 164 1 [11]
73: 164 74 1 [11]
33: 161 74 1 [11]
171: 161 164 1 [11]
32: 164 135 1 [11]
32: 164 155 1 [11]
32: 164 87 1 [11]
191: 164 74 1 [11]
221: 74 164 1 [11]
25: 74 164 1 [11]
94: 164 74 1 [11]
22: 81 164 1 [11]
222: 74 164 1 [11]
222: 74 156 1 [11]
102: 74 161 1 [11]
91: 164 161 1 [11]
111: 161 74 1 [11]
32: 74 100 1 [11]
121: 74 164 1 [11]
112: 164 74 1 [11]
192: 164 74 1 [11]
73: 73 72 1 [11]
94: 164 74 1 [11]
73: 164 74 1 [11]
112: 160 73 1 [11]
192: 164 74 1 [11]
121: 164 74 1 [11]
64: 164 74 1 [11]
150: 164 74 1 [11]
121: 74 164 1 [11]
66: 74 164 1 [11]
121: 164 5 1 [11]
23: 164 74 1 [11]
102: 90 118 1 [11]
212: 74 164 1 [11]
81: 164 74 1 [11]
41: 173 129 1 [11]
82: 172 164 1 [11]
212: 74 164 1 [11]
31: 164 160 1 [11]
94: 164 74 1 [11]
192: 87 74 1 [11]
192: 164 74 1 [11]
25: 164 74 1 [11]
192: 119 135 1 [11]
191: 164 54 1 [11]
91: 164 74 1 [11]
101: 5 91 1 [11]
101: 5 120 1 [11]
212: 74 164 1 [11]
181: 74 164 1 [11]
25: 81 164 1 [11]
81: 74 164 1 [11]
94: 5 91 1 [11]
23: 135 5 1 [11]
111: 50 74 1 [11]
95: 164 5 1 [11]
22: 164 74 1 [11]
111: 135 164 1 [11]
212: 164 74 1 [11]
31: 5 105 1 [11]
31: 5 3 1 [11]
23: 74 164 1 [11]
25: 74 164 1 [11]
192: 135 74 1 [11]
66: 164 74 1 [11]
73: 74 100 1 [11]
66: 164 74 1 [11]
66: 164 74 1 [11]
66: 164 74 1 [11]
66: 164 74 1 [11]
95: 161 164 1 [11]
32: 164 74 1 [11]
73: 164 74 1 [11]
94: 42 74 1 [11]
66: 164 74 1 [11]
94: 164 74 1 [11]
94: 74 164 1 [11]
21: 161 164 1 [11]
23: 161 164 1 [11]
122: 161 105 1 [11]
191: 105 98 1 [11]
142: 74 164 1 [11]
66: 164 74 1 [11]
160: 164 74 1 [11]
121: 164 74 1 [11]
95: 74 164 1 [11]
111: 74 164 1 [11]
66: 77 164 1 [11]
12: 164 135 1 [11]
150: 91 5 1 [11]
61: 119 164 1 [11]
121: 74 75 1 [11]
22: 164 74 1 [11]
223: 119 164 1 [11]
221: 135 164 1 [11]
221: 74 164 1 [11]
160: 164 74 1 [11]
121: 50 74 1 [11]
94: 50 74 1 [11]
22: 74 164 1 [11]
54: 67 74 1 [11]
82: 74 164 1 [11]
53: 74 164 1 [11]
181: 74 164 1 [11]
102: 149 74 1 [11]
23: 135 87 1 [11]
31: 135 5 1 [11]
122: 164 119 1 [11]
122: 74 164 1 [11]
23: 74 164 1 [11]
131: 164 74 1 [11]
32: 164 135 1 [11]
32: 164 155 1 [11]
32: 164 87 1 [11]
111: 135 164 1 [11]
82: 5 91 1 [11]
94: 156 135 1 [11]
31: 74 164 1 [11]
32: 164 74 1 [11]
31: 74 86 1 [11]
32: 86 74 1 [11]
66: 74 164 1 [11]
81: 77 5 1 [11]
160: 164 74 1 [11]
91: 22 160 1 [11]
66: 164 74 1 [11]
32: 161 74 1 [11]
32: 164 135 1 [11]
32: 164 119 1 [11]
212: 74 164 1 [11]
121: 164 74 1 [11]
122: 74 86 1 [11]
31: 164 74 1 [11]
31: 74 164 1 [11]
171: 135 164 1 [11]
160: 74 164 1 [11]
31: 164 135 1 [11]
23: 167 118 1 [11]
23: 74 164 1 [11]
22: 164 161 1 [11]
94: 5 74 1 [11]
23: 74 164 1 [11]
192: 164 74 1 [11]
94: 161 164 1 [11]
94: 161 74 1 [11]
22: 164 135 1 [11]
32: 74 164 1 [11]
191: 74 164 1 [11]
94: 74 164 1 [11]
111: 161 74 1 [11]
23: 161 164 1 [11]
142: 164 74 1 [11]
191: 74 86 1 [11]
31: 161 74 1 [11]
31: 164 74 1 [11]
101: 164 74 1 [11]
31: 119 135 1 [11]
32: 119 135 1 [11]
223: 74 86 1 [11]
171: 74 164 1 [11]
66: 164 74 1 [11]
171: 161 33 1 [11]
32: 164 155 1 [11]
31: 164 155 1 [11]
73: 119 135 1 [11]
22: 74 161 1 [11]
121: 74 161 1 [11]
23: 164 74 1 [11]
23: 164 74 1 [11]
102: 160 74 1 [11]
31: 164 74 1 [11]
32: 74 164 1 [11]
22: 74 164 1 [11]
22: 164 74 1 [11]
95: 117 74 1 [11]
66: 117 164 1 [11]
102: 74 164 1 [11]
25: 9 161 1 [11]
23: 87 164 1 [11]
23: 164 160 1 [11]
94: 109 74 1 [11]
24: 74 164 1 [11]
131: 157 164 1 [11]
32: 164 155 1 [11]
31: 155 164 1 [11]
33: 164 87 1 [11]
131: 81 164 1 [11]
42: 81 164 1 [11]
73: 169 164 1 [11]
73: 107 164 1 [11]
122: 3 164 1 [11]
95: 164 71 1 [11]
23: 8 164 1 [11]
160: 164 74 1 [11]
192: 74 164 1 [11]
192: 164 74 1 [11]
32: 166 154 1 [11]
121: 164 172 1 [11]
23: 169 55 1 [11]
23: 107 55 1 [11]
171: 164 74 1 [11]
160: 164 5 1 [11]
142: 74 164 1 [11]
121: 87 164 1 [11]
32: 164 13 1 [11]
32: 74 164 1 [11]
66: 80 164 1 [11]
102: 74 164 1 [11]
32: 100 74 1 [11]
12: 74 164 1 [11]
32: 74 164 1 [11]
23: 169 164 1 [11]
23: 107 164 1 [11]
66: 164 74 1 [11]
150: 42 160 1 [11]
81: 135 78 1 [11]
94: 81 74 1 [11]
102: 77 164 1 [11]
173: 164 74 1 [11]
121: 74 164 1 [11]
111: 74 161 1 [11]
22: 164 5 1 [11]
112: 74 161 1 [11]
82: 82 74 1 [11]
32: 74 100 1 [11]
121: 25 164 1 [11]
172: 74 161 1 [11]
94: 74 164 1 [11]
160: 164 74 1 [11]
31: 161 74 1 [11]
32: 74 161 1 [11]
25: 156 74 1 [11]
23: 74 156 1 [11]
121: 74 75 1 [11]
81: 164 119 1 [11]
53: 74 164 1 [11]
25: 74 100 1 [11]
102: 90 120 1 [11]
73: 156 77 1 [11]
12: 74 164 1 [11]
31: 74 164 1 [11]
112: 100 74 1 [11]
31: 33 74 1 [11]
102: 74 86 1 [11]
112: 164 74 1 [11]
13: 100 74 1 [11]
81: 160 82 1 [11]
32: 166 154 1 [11]
32: 74 100 1 [11]
31: 161 74 1 [12]
23: 164 74 1 [12]
66: 164 74 1 [12]
73: 156 74 1 [12]
73: 156 164 1 [12]
51: 156 74 1 [12]
51: 156 164 1 [12]
31: 161 74 1 [12]
31: 74 161 1 [12]
23: 164 74 1 [12]
32: 87 135 1 [12]
25: 74 164 1 [12]
94: 164 74 1 [12]
31: 161 74 1 [12]
111: 74 100 1 [12]
31: 161 164 1 [12]
41: 161 74 1 [12]
32: 74 135 1 [12]
223: 74 75 1 [12]
32: 74 164 1 [12]
21: 74 164 1 [12]
111: 90 164 1 [12]
24: 74 164 1 [12]
25: 74 164 1 [12]
150: 119 164 1 [12]
32: 74 164 1 [12]
31: 164 74 1 [12]
212: 74 164 1 [12]
32: 164 74 1 [12]
31: 164 74 1 [12]
223: 164 55 1 [12]
61: 90 164 1 [12]
121: 164 74 1 [12]
94: 161 164 1 [12]
31: 67 164 1 [12]
65: 100 74 1 [12]
31: 161 74 1 [12]
71: 50 74 1 [12]
102: 74 164 1 [12]
23: 120 120 1 [12]
95: 74 164 1 [12]
66: 164 161 1 [12]
222: 74 75 1 [12]
23: 77 5 1 [12]
81: 164 74 1 [12]
41: 164 74 1 [12]
173: 74 164 1 [12]
66: 161 74 1 [12]
94: 42 74 1 [12]
42: 74 22 1 [12]
102: 161 74 1 [12]
23: 74 164 1 [12]
22: 161 74 1 [12]
22: 161 164 1 [12]
71: 74 91 1 [12]
191: 164 131 1 [12]
73: 164 74 1 [12]
23: 164 74 1 [12]
31: 67 164 1 [12]
31: 164 67 1 [12]
132: 156 74 1 [12]
23: 87 120 1 [12]
25: 164 74 1 [12]
160: 164 74 1 [12]
121: 164 74 1 [12]
22: 110 74 1 [12]
102: 161 74 1 [12]
73: 74 164 1 [12]
132: 164 74 1 [12]
223: 91 120 1 [12]
64: 50 22 1 [12]
94: 74 164 1 [12]
212: 74 161 1 [12]
31: 135 78 1 [12]
23: 90 164 1 [12]
41: 164 74 1 [12]
25: 164 74 1 [12]
102: 5 74 1 [12]
72: 164 74 1 [12]
212: 74 164 1 [12]
25: 164 160 1 [12]
25: 164 50 1 [12]
25: 164 55 1 [12]
25: 164 78 1 [12]
32: 74 87 1 [12]
32: 74 3 1 [12]
32: 74 90 1 [12]
31: 87 74 1 [12]
31: 3 74 1 [12]
31: 90 74 1 [12]
71: 164 156 1 [12]
95: 164 42 1 [12]
102: 164 105 1 [12]
111: 164 74 1 [12]
142: 74 161 1 [12]
111: 55 74 1 [12]
111: 74 164 1 [12]
23: 77 74 1 [12]
66: 74 164 1 [12]
22: 164 107 1 [12]
102: 164 74 1 [12]
223: 74 120 1 [12]
25: 74 164 1 [12]
122: 75 74 1 [12]
121: 160 164 1 [12]
112: 77 74 1 [12]
42: 147 74 1 [12]
121: 147 164 1 [12]
22: 119 164 1 [12]
223: 75 19 1 [12]
32: 164 42 1 [12]
31: 164 74 1 [12]
32: 74 164 1 [12]
102: 5 5 1 [12]
102: 74 164 1 [12]
31: 74 50 1 [12]
211: 164 74 1 [12]
172: 74 67 1 [12]
21: 91 74 1 [12]
12: 164 74 1 [12]
72: 164 42 1 [12]
94: 120 5 1 [12]
23: 74 164 1 [12]
91: 74 50 1 [12]
91: 164 74 1 [12]
212: 74 164 1 [12]
121: 164 81 1 [12]
42: 74 164 1 [12]
53: 164 74 1 [12]
121: 164 132 1 [12]
211: 125 74 1 [12]
25: 164 55 1 [12]
102: 74 164 1 [12]
54: 146 74 1 [12]
223: 74 120 1 [12]
72: 107 42 1 [12]
102: 75 118 1 [12]
32: 164 160 1 [12]
102: 110 164 1 [12]
223: 164 74 1 [12]
192: 164 74 1 [12]
73: 164 74 1 [12]
66: 164 74 1 [12]
201: 164 74 1 [12]
22: 22 164 1 [12]
25: 164 74 1 [12]
131: 164 68 1 [12]
212: 50 74 1 [12]
31: 164 74 1 [12]
32: 74 164 1 [12]
102: 120 5 1 [12]
23: 164 74 1 [12]
25: 161 164 1 [12]
42: 164 74 1 [12]
91: 164 78 1 [12]
32: 74 91 1 [12]
31: 164 78 1 [12]
91: 164 132 1 [12]
22: 164 74 1 [12]
121: 74 164 1 [12]
195: 164 74 1 [12]
111: 164 74 1 [12]
81: 110 164 1 [12]
192: 161 74 1 [12]
94: 120 90 1 [12]
202: 135 78 1 [12]
112: 50 74 1 [12]
31: 8 74 1 [12]
82: 48 74 1 [12]
22: 74 164 1 [12]
212: 164 74 1 [12]
66: 74 164 1 [12]
82: 164 81 1 [12]
82: 81 164 1 [12]
66: 126 164 1 [12]
94: 164 161 1 [12]
150: 74 120 1 [12]
93: 135 118 1 [12]
94: 160 129 1 [12]
212: 92 155 1 [12]
32: 22 164 1 [12]
195: 74 50 1 [12]
42: 164 74 1 [12]
31: 67 164 1 [12]
23: 74 75 1 [12]
101: 164 74 1 [12]
32: 74 164 1 [12]
25: 164 74 1 [12]
223: 74 77 1 [12]
73: 81 164 1 [12]
192: 81 74 1 [12]
111: 160 164 1 [12]
91: 164 161 1 [12]
142: 120 120 1 [12]
64: 48 74 1 [12]
221: 107 12 1 [12]
221: 107 42 1 [12]
93: 81 135 1 [12]
93: 81 155 1 [12]
93: 81 128 1 [12]
71: 160 135 1 [12]
121: 164 168 1 [12]
31: 74 164 1 [12]
32: 74 121 1 [12]
150: 67 164 1 [12]
121: 75 74 1 [12]
63: 82 121 1 [12]
31: 74 164 1 [12]
32: 121 74 1 [12]
31: 161 67 1 [12]
32: 161 164 1 [12]
32: 164 74 1 [12]
211: 74 164 1 [12]
191: 74 164 1 [12]
191: 74 77 1 [12]
191: 75 164 1 [12]
191: 75 77 1 [12]
32: 74 121 1 [12]
31: 91 77 1 [12]
64: 10 5 1 [12]
32: 164 74 1 [12]
31: 81 164 1 [12]
31: 164 81 1 [12]
24: 81 164 1 [12]
111: 160 135 1 [12]
212: 164 74 1 [12]
23: 164 74 1 [12]
181: 75 74 1 [12]
22: 74 164 1 [12]
191: 74 121 1 [12]
32: 160 164 1 [12]
31: 164 160 1 [12]
102: 160 164 1 [12]
192: 160 74 1 [12]
31: 81 164 1 [12]
53: 55 164 1 [12]
73: 164 160 1 [12]
31: 160 164 1 [12]
82: 135 164 1 [12]
191: 164 54 1 [12]
95: 164 74 1 [12]
94: 164 81 1 [12]
111: 74 164 1 [12]
132: 121 74 1 [12]
32: 74 147 1 [12]
73: 160 161 1 [12]
212: 74 164 1 [12]
201: 74 164 1 [12]
221: 74 147 1 [12]
31: 160 164 1 [12]
31: 164 135 1 [12]
150: 74 164 1 [12]
54: 81 164 1 [12]
82: 42 164 1 [12]
81: 74 120 1 [12]
32: 135 160 1 [12]
23: 77 74 1 [12]
23: 161 129 1 [12]
112: 160 164 1 [12]
31: 160 129 1 [12]
32: 129 160 1 [12]
132: 120 90 1 [12]
81: 120 74 1 [12]
102: 81 164 1 [12]
25: 160 164 1 [12]
81: 160 161 1 [12]
82: 164 74 1 [12]
31: 161 74 1 [12]
66: 74 50 1 [12]
192: 74 75 1 [12]
23: 160 135 1 [12]
82: 164 82 1 [12]
54: 81 164 1 [12]
121: 121 74 1 [12]
32: 74 147 1 [12]
223: 77 120 1 [12]
192: 74 164 1 [12]
112: 87 74 1 [12]
66: 74 50 1 [12]
32: 160 164 1 [12]
41: 160 129 1 [12]
95: 71 74 1 [12]
101: 161 33 1 [12]
101: 161 27 1 [12]
91: 164 161 1 [12]
212: 164 74 1 [12]
31: 74 164 1 [12]
73: 115 161 1 [12]
31: 164 26 1 [12]
32: 26 164 1 [12]
95: 110 74 1 [12]
32: 154 74 1 [12]
23: 74 164 1 [12]
142: 164 135 1 [12]
32: 74 164 1 [12]
91: 164 161 1 [12]
122: 126 164 1 [12]
32: 74 164 1 [12]
81: 164 74 1 [12]
223: 74 77 1 [12]
193: 161 129 1 [12]
31: 74 164 1 [12]
171: 132 74 1 [12]
171: 132 119 1 [12]
95: 74 81 1 [12]
31: 120 74 1 [12]
95: 161 74 1 [12]
101: 74 164 1 [12]
94: 164 74 1 [12]
23: 74 160 1 [12]
221: 161 129 1 [12]
31: 164 74 1 [12]
212: 74 164 1 [12]
23: 164 74 1 [12]
23: 74 164 1 [12]
66: 164 74 1 [12]
31: 110 74 1 [12]
95: 160 164 1 [12]
121: 132 164 1 [12]
31: 164 74 1 [12]
23: 74 75 1 [12]
160: 46 164 1 [12]
212: 74 164 1 [12]
94: 164 161 1 [12]
73: 77 164 1 [12]
142: 164 74 1 [12]
42: 74 164 1 [12]
91: 74 121 1 [12]
32: 50 74 1 [12]
54: 50 164 1 [12]
91: 74 81 1 [12]
102: 155 118 1 [12]
81: 164 74 1 [12]
22: 164 74 1 [12]
23: 74 75 1 [12]
142: 135 91 1 [12]
23: 156 5 1 [12]
72: 164 1 1 [12]
101: 160 74 1 [12]
142: 141 164 1 [12]
111: 87 161 1 [12]
23: 74 1 1 [12]
82: 164 74 1 [12]
73: 164 74 1 [12]
223: 75 86 1 [12]
32: 164 74 1 [12]
32: 164 1 1 [12]
95: 164 74 1 [12]
31: 164 74 1 [12]
82: 164 77 1 [12]
31: 77 164 1 [12]
23: 164 161 1 [12]
73: 77 164 1 [12]
32: 164 1 1 [12]
122: 164 1 1 [12]
211: 74 164 1 [12]
22: 164 1 1 [12]
122: 156 164 1 [12]
95: 164 74 1 [12]
42: 74 164 1 [12]
121: 74 1 1 [12]
121: 147 156 1 [12]
173: 1 74 1 [12]
171: 55 132 1 [12]
95: 77 164 1 [12]
31: 164 165 1 [12]
122: 26 1 1 [12]
222: 26 132 1 [12]
122: 74 1 1 [12]
24: 74 132 1 [12]
102: 164 161 1 [12]
101: 164 74 1 [12]
102: 74 164 1 [12]
23: 119 164 1 [12]
23: 119 74 1 [12]
121: 74 1 1 [12]
25: 121 74 1 [12]
23: 103 87 1 [12]
54: 164 119 1 [12]
32: 161 74 1 [12]
102: 5 161 1 [12]
23: 74 161 1 [12]
32: 161 164 1 [12]
95: 77 164 1 [12]
23: 164 1 1 [12]
81: 26 164 1 [12]
121: 26 1 1 [12]
122: 1 164 1 [12]
22: 164 161 1 [12]
81: 74 81 1 [12]
81: 81 74 1 [12]
42: 50 161 1 [12]
31: 161 164 1 [12]
171: 164 1 1 [12]
32: 161 74 1 [12]
181: 1 74 1 [13]
212: 74 119 1 [13]
32: 161 164 1 [13]
31: 164 161 1 [13]
31: 161 74 1 [13]
121: 164 132 1 [13]
23: 164 1 1 [13]
25: 161 74 1 [13]
32: 161 74 1 [13]
31: 161 50 1 [13]
22: 164 74 1 [13]
173: 164 77 1 [13]
173: 164 156 1 [13]
91: 119 164 1 [13]
31: 132 5 1 [13]
73: 164 156 1 [13]
23: 1 132 1 [13]
72: 164 68 1 [13]
73: 164 74 1 [13]
94: 161 1 1 [13]
32: 164 154 1 [13]
212: 164 74 1 [13]
12: 161 74 1 [13]
192: 161 74 1 [13]
223: 74 3 1 [13]
22: 9 164 1 [13]
31: 156 103 1 [13]
193: 164 1 1 [13]
31: 164 74 1 [13]
31: 74 164 1 [13]
22: 55 1 1 [13]
25: 50 161 1 [13]
160: 161 164 1 [13]
171: 74 77 1 [13]
31: 161 74 1 [13]
82: 75 50 1 [13]
73: 74 81 1 [13]
32: 161 74 1 [13]
32: 161 74 1 [13]
25: 161 164 1 [13]
23: 141 132 1 [13]
31: 161 1 1 [13]
102: 135 1 1 [13]
32: 55 164 1 [13]
23: 161 164 1 [13]
160: 75 1 1 [13]
150: 161 74 1 [13]
121: 74 156 1 [13]
102: 74 164 1 [13]
193: 120 90 1 [13]
212: 115 75 1 [13]
66: 74 164 1 [13]
223: 164 74 1 [13]
223: 119 1 1 [13]
12: 164 1 1 [13]
160: 164 161 1 [13]
32: 1 156 1 [13]
25: 164 74 1 [13]
31: 161 74 1 [13]
31: 74 161 1 [13]
222: 121 74 1 [13]
66: 74 160 1 [13]
102: 1 156 1 [13]
102: 1 77 1 [13]
102: 74 156 1 [13]
102: 74 77 1 [13]
24: 161 74 1 [13]
31: 9 74 1 [13]
32: 74 9 1 [13]
31: 164 112 1 [13]
32: 77 1 1 [13]
221: 154 75 1 [13]
223: 160 74 1 [13]
132: 164 156 1 [13]
25: 154 74 1 [13]
91: 1 156 1 [13]
73: 1 156 1 [13]
81: 164 154 1 [13]
81: 154 164 1 [13]
32: 164 79 1 [13]
31: 79 164 1 [13]
101: 164 74 1 [13]
81: 71 164 1 [13]
102: 164 161 1 [13]
54: 74 110 1 [13]
23: 135 164 1 [13]
31: 156 74 1 [13]
31: 156 1 1 [13]
32: 74 156 1 [13]
32: 1 156 1 [13]
31: 156 77 1 [13]
31: 77 156 1 [13]
111: 164 156 1 [13]
111: 164 77 1 [13]
72: 164 5 1 [13]
72: 164 156 1 [13]
111: 164 161 1 [13]
121: 164 1 1 [13]
23: 107 1 1 [13]
81: 164 154 1 [13]
81: 154 164 1 [13]
132: 164 154 1 [13]
132: 154 164 1 [13]
81: 164 26 1 [13]
81: 26 164 1 [13]
25: 110 74 1 [13]
101: 77 120 1 [13]
31: 55 50 1 [13]
31: 50 55 1 [13]
31: 142 164 1 [13]
102: 13 5 1 [13]
32: 160 154 1 [13]
32: 160 1 1 [13]
22: 74 164 1 [13]
31: 156 120 1 [13]
71: 5 164 1 [13]
102: 161 1 1 [13]
132: 22 74 1 [13]
12: 1 164 1 [13]
81: 164 154 1 [13]
81: 154 164 1 [13]
191: 50 74 1 [13]
102: 161 1 1 [13]
111: 164 161 1 [13]
95: 74 121 1 [13]
32: 55 164 1 [13]
32: 74 121 1 [13]
191: 161 164 1 [13]
222: 5 74 1 [13]
142: 26 1 1 [13]
42: 165 1 1 [13]
23: 165 164 1 [13]
32: 160 42 1 [13]
121: 160 5 1 [13]
54: 1 74 1 [13]
111: 161 74 1 [13]
94: 155 118 1 [13]
32: 164 74 1 [13]
32: 164 1 1 [13]
121: 91 1 1 [13]
23: 103 160 1 [13]
121: 26 1 1 [13]
31: 74 121 1 [13]
82: 74 164 1 [13]
32: 164 160 1 [13]
31: 74 161 1 [13]
22: 74 164 1 [13]
111: 161 164 1 [13]
32: 142 164 1 [13]
31: 164 142 1 [13]
31: 142 164 1 [13]
122: 164 74 1 [13]
122: 166 1 1 [13]
32: 160 119 1 [13]
212: 153 78 1 [13]
102: 74 164 1 [13]
201: 74 164 1 [13]
201: 74 164 1 [13]
160: 74 164 1 [13]
24: 164 68 1 [13]
25: 77 120 1 [13]
102: 164 81 1 [13]
202: 74 164 1 [13]
94: 164 81 1 [13]
53: 161 148 1 [13]
193: 164 74 1 [13]
25: 74 161 1 [13]
31: 1 74 1 [13]
31: 1 74 1 [13]
12: 74 1 1 [13]
31: 121 74 1 [13]
22: 74 164 1 [13]
101: 77 169 1 [13]
101: 77 107 1 [13]
12: 164 74 1 [13]
94: 8 164 1 [13]
12: 74 1 1 [13]
25: 156 164 1 [13]
171: 74 81 1 [13]
31: 55 164 1 [13]
53: 164 74 1 [13]
12: 44 46 1 [13]
81: 74 164 1 [13]
94: 5 1 1 [13]
101: 77 156 1 [13]
32: 121 74 1 [13]
73: 160 74 1 [13]
23: 147 164 1 [13]
82: 8 1 1 [13]
82: 81 1 1 [13]
95: 160 1 1 [13]
223: 120 160 1 [13]
223: 120 160 1 [13]
122: 74 132 1 [13]
102: 74 68 1 [13]
121: 67 164 1 [13]
33: 164 74 1 [13]
32: 121 74 1 [13]
23: 164 74 1 [13]
132: 164 1 1 [13]
82: 81 164 1 [13]
23: 154 164 1 [13]
54: 55 164 1 [13]
22: 10 5 1 [13]
202: 1 164 1 [13]
25: 160 103 1 [13]
25: 164 103 1 [13]
132: 74 164 1 [13]
171: 164 1 1 [13]
171: 164 74 1 [13]
73: 164 74 1 [13]
211: 154 74 1 [13]
32: 161 74 1 [13]
31: 161 164 1 [13]
94: 77 164 1 [13]
94: 156 164 1 [13]
160: 74 164 1 [13]
192: 169 5 1 [13]
192: 107 5 1 [13]
23: 169 107 1 [13]
23: 107 169 1 [13]
221: 26 148 1 [13]
121: 132 164 1 [13]
73: 164 119 1 [13]
23: 74 1 1 [13]
182: 119 1 1 [13]
223: 147 132 1 [13]
111: 154 74 1 [13]
223: 50 164 1 [13]
81: 164 161 1 [13]
25: 160 164 1 [13]
25: 160 42 1 [13]
32: 160 1 1 [13]
223: 1 119 1 [13]
23: 74 1 1 [13]
25: 164 68 1 [13]
121: 82 164 1 [13]
31: 164 172 1 [13]
32: 161 119 1 [13]
32: 161 164 1 [13]
42: 121 164 1 [13]
23: 74 1 1 [13]
23: 74 1 1 [13]
171: 74 132 1 [13]
23: 74 121 1 [13]
142: 121 74 1 [13]
31: 107 1 1 [13]
23: 121 74 1 [13]
73: 81 74 1 [13]
82: 164 78 1 [13]
82: 78 164 1 [13]
101: 164 105 1 [13]
23: 164 160 1 [13]
23: 164 8 1 [13]
160: 90 164 1 [13]
31: 164 160 1 [13]
31: 161 164 1 [13]
23: 121 74 1 [13]
42: 161 74 1 [13]
23: 161 164 1 [13]
23: 160 164 1 [13]
23: 74 50 1 [13]
65: 156 77 1 [13]
65: 77 156 1 [13]
23: 74 1 1 [13]
91: 164 1 1 [13]
121: 1 164 1 [13]
121: 1 26 1 [13]
22: 74 164 1 [13]
182: 164 135 1 [13]
182: 156 135 1 [13]
121: 156 5 1 [13]
150: 119 1 1 [13]
212: 164 74 1 [13]
32: 22 74 1 [13]
171: 164 83 1 [13]
171: 164 141 1 [13]
171: 164 103 1 [13]
121: 74 164 1 [13]
122: 74 1 1 [13]
121: 74 164 1 [13]
11: 91 75 1 [13]
111: 74 164 1 [13]
23: 135 81 1 [13]
33: 22 164 1 [13]
32: 164 74 1 [13]
131: 164 156 1 [13]
93: 155 87 1 [13]
192: 164 22 1 [13]
32: 74 22 1 [13]
195: 164 22 1 [13]
93: 87 135 1 [13]
66: 164 74 1 [13]
23: 22 74 1 [13]
31: 164 119 1 [13]
31: 164 68 1 [13]
32: 164 22 1 [13]
31: 22 164 1 [13]
171: 74 22 1 [13]
73: 22 164 1 [13]
32: 74 119 1 [13]
22: 22 74 1 [13]
94: 74 164 1 [13]
23: 164 22 1 [13]
73: 164 74 1 [13]
212: 164 74 1 [13]
23: 164 22 1 [13]
73: 22 164 1 [13]
23: 22 164 1 [13]
223: 132 119 1 [13]
223: 132 135 1 [13]
41: 164 74 1 [13]
24: 74 164 1 [13]
71: 81 74 1 [13]
32: 81 74 1 [13]
121: 164 142 1 [14]
54: 164 119 1 [14]
23: 164 74 1 [14]
23: 164 22 1 [14]
22: 22 164 1 [14]
23: 22 74 1 [14]
32: 164 5 1 [14]
23: 77 164 1 [14]
32: 164 135 1 [14]
132: 160 169 1 [14]
132: 160 107 1 [14]
23: 156 164 1 [14]
31: 81 74 1 [14]
212: 74 164 1 [14]
25: 164 119 1 [14]
32: 68 119 1 [14]
31: 119 68 1 [14]
160: 68 119 1 [14]
53: 74 164 1 [14]
81: 74 164 1 [14]
53: 74 164 1 [14]
23: 165 74 1 [14]
23: 77 1 1 [14]
23: 77 74 1 [14]
81: 77 156 1 [14]
81: 156 77 1 [14]
102: 156 77 1 [14]
22: 161 1 1 [14]
31: 164 105 1 [14]
31: 164 135 1 [14]
32: 68 119 1 [14]
212: 74 164 1 [14]
32: 74 132 1 [14]
51: 74 1 1 [14]
25: 164 22 1 [14]
31: 164 135 1 [14]
31: 135 164 1 [14]
182: 119 164 1 [14]
32: 167 5 1 [14]
73: 164 118 1 [14]
